size,psnr,ssim,loss,frame_id,nframes,model_id,video
1417.9326049804688,42.50968551635742,0.9794823527336121,0.1,7,1,2048,video-7.mp4
3010.8789916992187,41.10512924194336,0.9771069884300232,0.1,8,1,2048,video-7.mp4
1461.8321960449218,41.622222900390625,0.9775834083557129,0.1,9,1,2048,video-7.mp4
1310.6900024414062,42.22054672241211,0.97893226146698,0.1,10,1,2048,video-7.mp4
2819.5556213378904,41.109130859375,0.9760656356811523,0.1,11,1,2048,video-7.mp4
1487.9570983886717,42.01869201660156,0.9785040616989136,0.1,12,1,2048,video-7.mp4
2575.1760498046874,40.79838562011719,0.9765056371688843,0.1,13,1,2048,video-7.mp4
2855.1964233398435,40.826820373535156,0.9759540557861328,0.1,14,1,2048,video-7.mp4
1561.5781860351562,41.90752029418945,0.9777246713638306,0.1,15,1,2048,video-7.mp4
2580.741467285156,40.212974548339844,0.9766618013381958,0.2,1,1,2048,video-7.mp4
1269.1860717773436,43.41767120361328,0.9824289083480835,0.2,2,1,2048,video-7.mp4
2084.1717224121094,39.88574981689453,0.9763504862785339,0.2,3,1,2048,video-7.mp4
1312.2087982177734,43.03592300415039,0.9810748100280762,0.2,4,1,2048,video-7.mp4
2154.550909423828,36.51736068725586,0.9781922698020935,0.2,5,1,2048,video-7.mp4
2347.081750488281,37.65317153930664,0.9760360717773438,0.2,6,1,2048,video-7.mp4
1417.9326049804688,42.01503372192383,0.9782739877700806,0.2,7,1,2048,video-7.mp4
3010.8789916992187,37.8643684387207,0.9722158312797546,0.2,8,1,2048,video-7.mp4
1461.8321960449218,41.646629333496094,0.9777936935424805,0.2,9,1,2048,video-7.mp4
1310.6900024414062,41.9312744140625,0.9788492918014526,0.2,10,1,2048,video-7.mp4
2819.5556213378904,38.0059814453125,0.9724762439727783,0.2,11,1,2048,video-7.mp4
1487.9570983886717,42.00836944580078,0.9784223437309265,0.2,12,1,2048,video-7.mp4
2575.1760498046874,40.45048522949219,0.9759404063224792,0.2,13,1,2048,video-7.mp4
2855.1964233398435,39.89942169189453,0.9739768505096436,0.2,14,1,2048,video-7.mp4
1561.5781860351562,41.68069076538086,0.9775433540344238,0.2,15,1,2048,video-7.mp4
2580.741467285156,37.64167404174805,0.9662646651268005,0.4,1,1,2048,video-7.mp4
1269.1860717773436,43.36849594116211,0.9819561839103699,0.4,2,1,2048,video-7.mp4
2084.1717224121094,39.6328239440918,0.9728485941886902,0.4,3,1,2048,video-7.mp4
1312.2087982177734,41.631046295166016,0.9764697551727295,0.4,4,1,2048,video-7.mp4
2154.550909423828,38.35043716430664,0.9756301641464233,0.4,5,1,2048,video-7.mp4
2347.081750488281,37.62898254394531,0.9740074872970581,0.4,6,1,2048,video-7.mp4
1417.9326049804688,41.625328063964844,0.9781334400177002,0.4,7,1,2048,video-7.mp4
3010.8789916992187,37.81919860839844,0.9688622951507568,0.4,8,1,2048,video-7.mp4
1461.8321960449218,41.64640808105469,0.9781865477561951,0.4,9,1,2048,video-7.mp4
1310.6900024414062,41.599578857421875,0.9775766730308533,0.4,10,1,2048,video-7.mp4
2819.5556213378904,34.58036804199219,0.9670783281326294,0.4,11,1,2048,video-7.mp4
1487.9570983886717,41.462284088134766,0.9767200350761414,0.4,12,1,2048,video-7.mp4
2575.1760498046874,37.87471008300781,0.9721628427505493,0.4,13,1,2048,video-7.mp4
2855.1964233398435,37.311676025390625,0.9698237776756287,0.4,14,1,2048,video-7.mp4
1561.5781860351562,41.445796966552734,0.976969838142395,0.4,15,1,2048,video-7.mp4
2580.741467285156,34.13040542602539,0.9537367224693298,0.6,1,1,2048,video-7.mp4
1269.1860717773436,41.594093322753906,0.9791197776794434,0.6,2,1,2048,video-7.mp4
2084.1717224121094,36.91359329223633,0.968423068523407,0.6,3,1,2048,video-7.mp4
1312.2087982177734,41.64529800415039,0.9790029525756836,0.6,4,1,2048,video-7.mp4
2154.550909423828,31.261720657348633,0.9672026038169861,0.6,5,1,2048,video-7.mp4
2347.081750488281,34.21476745605469,0.9623267650604248,0.6,6,1,2048,video-7.mp4
1417.9326049804688,41.45810317993164,0.9772963523864746,0.6,7,1,2048,video-7.mp4
3010.8789916992187,32.0771484375,0.9566301703453064,0.6,8,1,2048,video-7.mp4
1461.8321960449218,40.35382080078125,0.9770238399505615,0.6,9,1,2048,video-7.mp4
1310.6900024414062,41.46240997314453,0.978162944316864,0.6,10,1,2048,video-7.mp4
2819.5556213378904,31.736066818237305,0.9514645338058472,0.6,11,1,2048,video-7.mp4
1487.9570983886717,40.29437255859375,0.9771747589111328,0.6,12,1,2048,video-7.mp4
2575.1760498046874,32.0491828918457,0.9591655135154724,0.6,13,1,2048,video-7.mp4
2855.1964233398435,31.424402236938477,0.952650249004364,0.6,14,1,2048,video-7.mp4
1561.5781860351562,40.078704833984375,0.9727902412414551,0.6,15,1,2048,video-7.mp4
2580.741467285156,30.428638458251953,0.9242791533470154,0.8,1,1,2048,video-7.mp4
1269.1860717773436,37.263404846191406,0.9710118770599365,0.8,2,1,2048,video-7.mp4
2084.1717224121094,31.309310913085938,0.9535000324249268,0.8,3,1,2048,video-7.mp4
1312.2087982177734,34.46644973754883,0.9541870355606079,0.8,4,1,2048,video-7.mp4
2154.550909423828,32.232330322265625,0.9519405364990234,0.8,5,1,2048,video-7.mp4
2347.081750488281,30.274898529052734,0.9378467798233032,0.8,6,1,2048,video-7.mp4
1417.9326049804688,40.162750244140625,0.9743906259536743,0.8,7,1,2048,video-7.mp4
3010.8789916992187,27.675457000732422,0.911101758480072,0.8,8,1,2048,video-7.mp4
1461.8321960449218,40.633888244628906,0.9749300479888916,0.8,9,1,2048,video-7.mp4
1310.6900024414062,34.339942932128906,0.9576680660247803,0.8,10,1,2048,video-7.mp4
2819.5556213378904,30.014432907104492,0.9459168314933777,0.8,11,1,2048,video-7.mp4
1487.9570983886717,35.58681106567383,0.9631662368774414,0.8,12,1,2048,video-7.mp4
2575.1760498046874,34.3446159362793,0.9561723470687866,0.8,13,1,2048,video-7.mp4
2855.1964233398435,29.787687301635742,0.9472805857658386,0.8,14,1,2048,video-7.mp4
1561.5781860351562,38.769290924072266,0.9731721878051758,0.8,15,1,2048,video-7.mp4
2580.741467285156,43.54419708251953,0.9822811484336853,0.0,1,3,2048,video-7.mp4
1269.1860717773436,43.70805740356445,0.9827231764793396,0.0,2,3,2048,video-7.mp4
2084.1717224121094,43.14995574951172,0.9809004664421082,0.0,3,3,2048,video-7.mp4
1312.2087982177734,43.2032585144043,0.9812790751457214,0.0,4,3,2048,video-7.mp4
2154.550909423828,42.917808532714844,0.9806798696517944,0.0,5,3,2048,video-7.mp4
2347.081750488281,42.56891632080078,0.9796208739280701,0.0,6,3,2048,video-7.mp4
1417.9326049804688,42.61865997314453,0.9795898795127869,0.0,7,3,2048,video-7.mp4
3010.8789916992187,42.25094985961914,0.9785146713256836,0.0,8,3,2048,video-7.mp4
1461.8321960449218,42.42416763305664,0.9790549278259277,0.0,9,3,2048,video-7.mp4
1310.6900024414062,42.404258728027344,0.97905433177948,0.0,10,3,2048,video-7.mp4
2819.5556213378904,41.96047592163086,0.9780890345573425,0.0,11,3,2048,video-7.mp4
1487.9570983886717,42.11725616455078,0.978629469871521,0.0,12,3,2048,video-7.mp4
2575.1760498046874,41.819053649902344,0.9782741069793701,0.0,13,3,2048,video-7.mp4
2855.1964233398435,42.02973937988281,0.9779518842697144,0.0,14,3,2048,video-7.mp4
1561.5781860351562,42.059608459472656,0.9778505563735962,0.0,15,3,2048,video-7.mp4
2580.741467285156,42.207740783691406,0.9793012142181396,0.1,1,3,2048,video-7.mp4
1269.1860717773436,42.28995132446289,0.9797091484069824,0.1,2,3,2048,video-7.mp4
2084.1717224121094,41.62337112426758,0.9778477549552917,0.1,3,3,2048,video-7.mp4
1312.2087982177734,43.1652717590332,0.9812149405479431,0.1,4,3,2048,video-7.mp4
2154.550909423828,42.096824645996094,0.9794696569442749,0.1,5,3,2048,video-7.mp4
2347.081750488281,41.2379035949707,0.9772815108299255,0.1,6,3,2048,video-7.mp4
1417.9326049804688,42.44942092895508,0.9789542555809021,0.1,7,3,2048,video-7.mp4
3010.8789916992187,40.469181060791016,0.9739159941673279,0.1,8,3,2048,video-7.mp4
1461.8321960449218,40.354312896728516,0.97408127784729,0.1,9,3,2048,video-7.mp4
1310.6900024414062,42.25040054321289,0.9788991808891296,0.1,10,3,2048,video-7.mp4
2819.5556213378904,38.30908203125,0.9720406532287598,0.1,11,3,2048,video-7.mp4
1487.9570983886717,38.231781005859375,0.9714540839195251,0.1,12,3,2048,video-7.mp4
2575.1760498046874,41.26166915893555,0.9775790572166443,0.1,13,3,2048,video-7.mp4
2855.1964233398435,37.49235153198242,0.9742035865783691,0.1,14,3,2048,video-7.mp4
1561.5781860351562,37.2457160949707,0.9728357195854187,0.1,15,3,2048,video-7.mp4
2580.741467285156,41.39399337768555,0.9775137901306152,0.2,1,3,2048,video-7.mp4
1269.1860717773436,41.15046691894531,0.9778024554252625,0.2,2,3,2048,video-7.mp4
2084.1717224121094,36.10888671875,0.9735624194145203,0.2,3,3,2048,video-7.mp4
1312.2087982177734,42.73860168457031,0.980257511138916,0.2,4,3,2048,video-7.mp4
2154.550909423828,40.15715789794922,0.9761783480644226,0.2,5,3,2048,video-7.mp4
2347.081750488281,36.8767204284668,0.9712481498718262,0.2,6,3,2048,video-7.mp4
1417.9326049804688,41.56050109863281,0.9786162376403809,0.2,7,3,2048,video-7.mp4
3010.8789916992187,33.98031234741211,0.9697949290275574,0.2,8,3,2048,video-7.mp4
1461.8321960449218,34.160987854003906,0.9701747298240662,0.2,9,3,2048,video-7.mp4
1310.6900024414062,42.204551696777344,0.9785691499710083,0.2,10,3,2048,video-7.mp4
2819.5556213378904,39.17555236816406,0.972916305065155,0.2,11,3,2048,video-7.mp4
1487.9570983886717,38.334346771240234,0.9698528051376343,0.2,12,3,2048,video-7.mp4
2575.1760498046874,40.54524230957031,0.9759418964385986,0.2,13,3,2048,video-7.mp4
2855.1964233398435,38.58586883544922,0.9715018272399902,0.2,14,3,2048,video-7.mp4
1561.5781860351562,38.4989013671875,0.9710254669189453,0.2,15,3,2048,video-7.mp4
2580.741467285156,36.489219665527344,0.9659797549247742,0.4,1,3,2048,video-7.mp4
1269.1860717773436,36.3128662109375,0.9659463763237,0.4,2,3,2048,video-7.mp4
2084.1717224121094,34.560977935791016,0.9598347544670105,0.4,3,3,2048,video-7.mp4
1312.2087982177734,42.18602752685547,0.9796775579452515,0.4,4,3,2048,video-7.mp4
2154.550909423828,34.42832565307617,0.9741264581680298,0.4,5,3,2048,video-7.mp4
2347.081750488281,31.09984016418457,0.965579628944397,0.4,6,3,2048,video-7.mp4
1417.9326049804688,41.54713439941406,0.9773892760276794,0.4,7,3,2048,video-7.mp4
3010.8789916992187,33.171913146972656,0.9621329307556152,0.4,8,3,2048,video-7.mp4
1461.8321960449218,33.28923416137695,0.9608910083770752,0.4,9,3,2048,video-7.mp4
1310.6900024414062,40.93675231933594,0.978017270565033,0.4,10,3,2048,video-7.mp4
2819.5556213378904,36.760826110839844,0.9667157530784607,0.4,11,3,2048,video-7.mp4
1487.9570983886717,36.52703094482422,0.9653515815734863,0.4,12,3,2048,video-7.mp4
2575.1760498046874,38.128047943115234,0.9738296270370483,0.4,13,3,2048,video-7.mp4
2855.1964233398435,33.74563980102539,0.9622212648391724,0.4,14,3,2048,video-7.mp4
1561.5781860351562,33.05678176879883,0.9598960876464844,0.4,15,3,2048,video-7.mp4
2580.741467285156,35.268184661865234,0.9601165056228638,0.6,1,3,2048,video-7.mp4
1269.1860717773436,34.988075256347656,0.9596247673034668,0.6,2,3,2048,video-7.mp4
2084.1717224121094,32.46000671386719,0.9505795240402222,0.6,3,3,2048,video-7.mp4
1312.2087982177734,40.10673141479492,0.9770692586898804,0.6,4,3,2048,video-7.mp4
2154.550909423828,31.303707122802734,0.9598374366760254,0.6,5,3,2048,video-7.mp4
2347.081750488281,27.5726318359375,0.9443081617355347,0.6,6,3,2048,video-7.mp4
1417.9326049804688,39.89616394042969,0.9758175611495972,0.6,7,3,2048,video-7.mp4
3010.8789916992187,31.424461364746094,0.941705584526062,0.6,8,3,2048,video-7.mp4
1461.8321960449218,31.435922622680664,0.9389978647232056,0.6,9,3,2048,video-7.mp4
1310.6900024414062,38.433815002441406,0.9782070517539978,0.6,10,3,2048,video-7.mp4
2819.5556213378904,31.185571670532227,0.9588549137115479,0.6,11,3,2048,video-7.mp4
1487.9570983886717,31.122034072875977,0.957880973815918,0.6,12,3,2048,video-7.mp4
2575.1760498046874,35.1037712097168,0.9634037017822266,0.6,13,3,2048,video-7.mp4
2855.1964233398435,33.265811920166016,0.9544039964675903,0.6,14,3,2048,video-7.mp4
1561.5781860351562,33.21552276611328,0.9524191617965698,0.6,15,3,2048,video-7.mp4
2580.741467285156,33.580081939697266,0.9510087966918945,0.8,1,3,2048,video-7.mp4
1269.1860717773436,33.58946228027344,0.9479398727416992,0.8,2,3,2048,video-7.mp4
2084.1717224121094,28.751850128173828,0.9304308295249939,0.8,3,3,2048,video-7.mp4
1312.2087982177734,40.954715728759766,0.9768427610397339,0.8,4,3,2048,video-7.mp4
2154.550909423828,32.35149383544922,0.9593613147735596,0.8,5,3,2048,video-7.mp4
2347.081750488281,26.13391876220703,0.8939294815063477,0.8,6,3,2048,video-7.mp4
1417.9326049804688,37.44291687011719,0.9694601893424988,0.8,7,3,2048,video-7.mp4
3010.8789916992187,27.440855026245117,0.9268724918365479,0.8,8,3,2048,video-7.mp4
1461.8321960449218,27.473554611206055,0.9224333763122559,0.8,9,3,2048,video-7.mp4
1310.6900024414062,32.354766845703125,0.9447610378265381,0.8,10,3,2048,video-7.mp4
2819.5556213378904,29.21409034729004,0.9137017130851746,0.8,11,3,2048,video-7.mp4
1487.9570983886717,29.13772201538086,0.9126936793327332,0.8,12,3,2048,video-7.mp4
2575.1760498046874,33.28097915649414,0.9495922923088074,0.8,13,3,2048,video-7.mp4
2855.1964233398435,27.687313079833984,0.9209710955619812,0.8,14,3,2048,video-7.mp4
1561.5781860351562,27.248863220214844,0.9039011001586914,0.8,15,3,2048,video-7.mp4
2580.741467285156,43.5441780090332,0.9822811484336853,0.0,1,5,2048,video-7.mp4
1269.1860717773436,43.70814514160156,0.9827234745025635,0.0,2,5,2048,video-7.mp4
2084.1717224121094,43.14987564086914,0.9809002876281738,0.0,3,5,2048,video-7.mp4
1312.2087982177734,43.20342254638672,0.9812797904014587,0.0,4,5,2048,video-7.mp4
2154.550909423828,42.91779327392578,0.9806798696517944,0.0,5,5,2048,video-7.mp4
2347.081750488281,42.569236755371094,0.9796222448348999,0.0,6,5,2048,video-7.mp4
1417.9326049804688,42.61864471435547,0.9795897006988525,0.0,7,5,2048,video-7.mp4
3010.8789916992187,42.25093078613281,0.9785153269767761,0.0,8,5,2048,video-7.mp4
1461.8321960449218,42.42380905151367,0.9790541529655457,0.0,9,5,2048,video-7.mp4
1310.6900024414062,42.404109954833984,0.9790550470352173,0.0,10,5,2048,video-7.mp4
2819.5556213378904,41.96057891845703,0.9780896902084351,0.0,11,5,2048,video-7.mp4
1487.9570983886717,42.11729431152344,0.978629469871521,0.0,12,5,2048,video-7.mp4
2575.1760498046874,41.819091796875,0.9782733917236328,0.0,13,5,2048,video-7.mp4
2855.1964233398435,42.029937744140625,0.9779517650604248,0.0,14,5,2048,video-7.mp4
1561.5781860351562,42.059452056884766,0.9778493642807007,0.0,15,5,2048,video-7.mp4
2580.741467285156,41.48548889160156,0.9788575172424316,0.1,1,5,2048,video-7.mp4
1269.1860717773436,41.44801712036133,0.9793734550476074,0.1,2,5,2048,video-7.mp4
2084.1717224121094,40.19339370727539,0.9742916822433472,0.1,3,5,2048,video-7.mp4
1312.2087982177734,40.07772445678711,0.9739880561828613,0.1,4,5,2048,video-7.mp4
2154.550909423828,37.08433151245117,0.9721277952194214,0.1,5,5,2048,video-7.mp4
2347.081750488281,38.25086212158203,0.9756505489349365,0.1,6,5,2048,video-7.mp4
1417.9326049804688,38.24356460571289,0.975644052028656,0.1,7,5,2048,video-7.mp4
3010.8789916992187,34.32891082763672,0.971535325050354,0.1,8,5,2048,video-7.mp4
1461.8321960449218,34.288883209228516,0.9711384177207947,0.1,9,5,2048,video-7.mp4
1310.6900024414062,34.242374420166016,0.9713295698165894,0.1,10,5,2048,video-7.mp4
2819.5556213378904,41.31724548339844,0.9768909215927124,0.1,11,5,2048,video-7.mp4
1487.9570983886717,41.330989837646484,0.9772390127182007,0.1,12,5,2048,video-7.mp4
2575.1760498046874,40.237464904785156,0.9757301807403564,0.1,13,5,2048,video-7.mp4
2855.1964233398435,39.650272369384766,0.9738765954971313,0.1,14,5,2048,video-7.mp4
1561.5781860351562,39.65300369262695,0.9738742113113403,0.1,15,5,2048,video-7.mp4
2580.741467285156,37.291988372802734,0.9720460772514343,0.2,1,5,2048,video-7.mp4
1269.1860717773436,37.40349197387695,0.9723586440086365,0.2,2,5,2048,video-7.mp4
2084.1717224121094,34.247955322265625,0.9682495594024658,0.2,3,5,2048,video-7.mp4
1312.2087982177734,34.279693603515625,0.9686803817749023,0.2,4,5,2048,video-7.mp4
2154.550909423828,29.069562911987305,0.9617360830307007,0.2,5,5,2048,video-7.mp4
2347.081750488281,34.6276741027832,0.9745421409606934,0.2,6,5,2048,video-7.mp4
1417.9326049804688,34.674747467041016,0.9735029935836792,0.2,7,5,2048,video-7.mp4
3010.8789916992187,30.203081130981445,0.9628285765647888,0.2,8,5,2048,video-7.mp4
1461.8321960449218,30.27988624572754,0.9630097150802612,0.2,9,5,2048,video-7.mp4
1310.6900024414062,30.26314353942871,0.9630429744720459,0.2,10,5,2048,video-7.mp4
2819.5556213378904,38.465023040771484,0.971200168132782,0.2,11,5,2048,video-7.mp4
1487.9570983886717,38.15340805053711,0.970777153968811,0.2,12,5,2048,video-7.mp4
2575.1760498046874,37.233421325683594,0.9680726528167725,0.2,13,5,2048,video-7.mp4
2855.1964233398435,35.723045349121094,0.9622320532798767,0.2,14,5,2048,video-7.mp4
1561.5781860351562,35.64546585083008,0.9617538452148438,0.2,15,5,2048,video-7.mp4
2580.741467285156,37.03108596801758,0.9666897654533386,0.4,1,5,2048,video-7.mp4
1269.1860717773436,36.93836975097656,0.9669585227966309,0.4,2,5,2048,video-7.mp4
2084.1717224121094,35.845130920410156,0.9581453204154968,0.4,3,5,2048,video-7.mp4
1312.2087982177734,35.67300796508789,0.9583005905151367,0.4,4,5,2048,video-7.mp4
2154.550909423828,31.731700897216797,0.953514039516449,0.4,5,5,2048,video-7.mp4
2347.081750488281,38.73615646362305,0.974912166595459,0.4,6,5,2048,video-7.mp4
1417.9326049804688,38.45442581176758,0.973604142665863,0.4,7,5,2048,video-7.mp4
3010.8789916992187,34.82999801635742,0.9609989523887634,0.4,8,5,2048,video-7.mp4
1461.8321960449218,34.72357177734375,0.9592912197113037,0.4,9,5,2048,video-7.mp4
1310.6900024414062,34.58685302734375,0.9589563608169556,0.4,10,5,2048,video-7.mp4
2819.5556213378904,36.577919006347656,0.96934974193573,0.4,11,5,2048,video-7.mp4
1487.9570983886717,36.064178466796875,0.9658240079879761,0.4,12,5,2048,video-7.mp4
2575.1760498046874,35.308082580566406,0.960514485836029,0.4,13,5,2048,video-7.mp4
2855.1964233398435,34.266212463378906,0.9532083868980408,0.4,14,5,2048,video-7.mp4
1561.5781860351562,33.956321716308594,0.9515670537948608,0.4,15,5,2048,video-7.mp4
2580.741467285156,35.50790786743164,0.9600037336349487,0.6,1,5,2048,video-7.mp4
1269.1860717773436,35.3206901550293,0.960364043712616,0.6,2,5,2048,video-7.mp4
2084.1717224121094,32.68775177001953,0.9471235275268555,0.6,3,5,2048,video-7.mp4
1312.2087982177734,32.8115234375,0.947809100151062,0.6,4,5,2048,video-7.mp4
2154.550909423828,30.823904037475586,0.9407206773757935,0.6,5,5,2048,video-7.mp4
2347.081750488281,34.44794464111328,0.9668025970458984,0.6,6,5,2048,video-7.mp4
1417.9326049804688,32.87021255493164,0.9639973640441895,0.6,7,5,2048,video-7.mp4
3010.8789916992187,30.14057159423828,0.949109673500061,0.6,8,5,2048,video-7.mp4
1461.8321960449218,30.002216339111328,0.9427804350852966,0.6,9,5,2048,video-7.mp4
1310.6900024414062,29.808971405029297,0.9411832690238953,0.6,10,5,2048,video-7.mp4
2819.5556213378904,32.354034423828125,0.9560348987579346,0.6,11,5,2048,video-7.mp4
1487.9570983886717,32.020477294921875,0.952178418636322,0.6,12,5,2048,video-7.mp4
2575.1760498046874,30.36505699157715,0.9396700263023376,0.6,13,5,2048,video-7.mp4
2855.1964233398435,29.741193771362305,0.9283005595207214,0.6,14,5,2048,video-7.mp4
1561.5781860351562,29.466684341430664,0.9214076399803162,0.6,15,5,2048,video-7.mp4
2580.741467285156,25.513957977294922,0.7891310453414917,0.8,1,5,2048,video-7.mp4
1269.1860717773436,25.22994041442871,0.7609766721725464,0.8,2,5,2048,video-7.mp4
2084.1717224121094,25.234498977661133,0.7708329558372498,0.8,3,5,2048,video-7.mp4
1312.2087982177734,25.07844352722168,0.7613064050674438,0.8,4,5,2048,video-7.mp4
2154.550909423828,24.573978424072266,0.7544310092926025,0.8,5,5,2048,video-7.mp4
2347.081750488281,30.126882553100586,0.9563118815422058,0.8,6,5,2048,video-7.mp4
